id,title,sector_name,administrative_level,estimated_cost,investment_status,project_status
14105,Construction des latrines publique dans le marché taki sari,Bloc de latrines pour les marchés locaux,TONTAROU,2166667,p,N
14145,Construction des latrines publique dans le marché taki sari,Bloc de latrines pour les marchés locaux,DANRI,2166667,p,N
8399,Construction des latrines  publiques,Blocs de latrines publiques modernes,GAANON,2166667,p,N
7389,Construction des latrines publiques au marché de péonga,Bloc de latrines pour les marchés locaux,GANDO-BAKA,2166667,p,N
14085,Construction des latrines publiques au marché de sakabanssi,Bloc de latrines pour les marchés locaux,BOUKANÈRÈ,2166667,p,N
4784,Construction des latrines publiques au profit du village de Selrou,Blocs de latrines publiques modernes,SÈLROU,2166667,p,N
4865,Construction des latrines publiques au sein du marché,Bloc de latrines pour les marchés locaux,GUIGUISSO,2166667,p,N
4729,Construction des latrines publiques au sein du marché d’Arrondissement,Bloc de latrines pour les marchés locaux,FOUNGA,2166667,p,N
4807,Construction des latrines publiques au sein du marché de Taïfa,Bloc de latrines pour les marchés locaux,SASSIROU,2166667,p,N
4880,Construction des latrines publiques au sein du quartier baka baka,Blocs de latrines publiques modernes,BASSILA BAKABAKA,2166667,p,N
4627,Construction des latrines publiques dans le marché,Bloc de latrines pour les marchés locaux,PARTAGO DE ALEDJO,2166667,p,N
3858,Construction des latrines publiques dans le marché,Bloc de latrines pour les marchés locaux,KPÉLOUDÈ,2166667,p,N
4885,Construction des latrines publiques dans le marché de Bassila,Bloc de latrines pour les marchés locaux,BASSILA BAKABAKA,2166667,p,N
3773,Construction des latrines publiques d'ans le village,Blocs de latrines publiques modernes,KANTÈ,2166667,p,N
3317,Construction des latrines publiques dans le village,Blocs de latrines publiques modernes,ALITOKOUM,2166667,p,N
4789,Construction des latrines publiques et d'un forage au sein du marché de Taïfa,Forage simple,SÈLROU,2166667,p,N
13812,Construction des lattrines,Autre,PENITINGOU,2166667,p,N
13830,Construction des lattrines,Autre,TORA,2166667,p,N
11090,Construction des logements pour stockage,Magasin de stockage,GANDOLOUKASSA,2166667,p,N
13963,Construction des magasin de stockage,Magasin de stockage,BORIBANSIFA,2166667,p,N
6157,Construction des magasins,Magasin de stockage,BOURI,2166667,p,N
4296,Construction des magasins,Magasin de stockage,BAPARAPÉÏ,2166667,p,N
4136,Construction des magasins,Magasin de stockage,OURAMARÉ,2166667,p,N
4336,Construction des magasins,Magasin de stockage,GNALO,2166667,p,N
3758,Construction des magasins dans le marché,Hangar de marché,AWANLA,2166667,p,N
11011,Construction des magasins de stockage,Magasin de stockage,GBESSARÈ,2166667,p,N
10815,Construction des magasins de stockage,Magasin de stockage,BOUMOUSSOU,2166667,p,N
6116,Construction des magasins de stockage,Magasin de stockage,SÉKO-KPAROU,2166667,p,N
6178,Construction des magasins de stockage,Magasin de stockage,GAMIA-EST,2166667,p,N
4115,Construction des magasins de stockage,Magasin de stockage,KOUBLY,2166667,p,N
6160,Construction des magasins de stockage à Bouri,Magasin de stockage,BOURI,2166667,p,N
6215,Construction des magasins de stockage au niveau du marché,Magasin de stockage,GANRO,2166667,p,N
6194,Construction des magasins de stockage au niveau du marché,Magasin de stockage,GUESSOU-NORD,2166667,p,N
6929,Construction des magasins de stockage des marchandises,Magasin de stockage,SINANIMOIN,2166667,p,N
4662,Construction des magasins de stockage des produits,Magasin de stockage,BASSILA ABIGUÉDOU,2166667,p,N
3585,Construction des magasins et boutiques,Boutique,SONATÉ,2166667,p,N
6096,Construction des magasins pour le marché,Hangar de marché,SÈKÈRÈ-MARO,2166667,p,N
3404,Construction des magasins pour stockage des marchandises,Magasin de stockage,BIRNI-KPÉBIROU,2166667,p,N
4384,Construction des modules de latrines,Blocs de latrines publiques modernes,MANIGRI OKÉ IGBOÉLÉ,2166667,p,N
14598,"Construction des modules de salle, avec bureau et magasin avec équipements",Magasin de stockage,KOMTCHA,2166667,p,N
15075,"Construction des ouvrages complémentaires, clôture et réhabilitation des ouvrages existants au marché de Tobré",Lits de maternité et d’hospitalisation,NINGOUSSOUROU,2166667,p,N
15112,"Construction des ouvrages complémentaires, clôture et réhabilitation des ouvrages existants au marché de Tobré",Lits de maternité et d’hospitalisation,SINAOU,2166667,p,N
15095,"Construction des ouvrages complémentaires, clôture et réhabilitation des ouvrages existants au marché de Tobré",Lits de maternité et d’hospitalisation,OUASSA-MARO,2166667,p,N
15060,"Construction des ouvrages complémentaires, clôture et réhabilitation des ouvrages existants au marché de Tobré",Lits de maternité et d’hospitalisation,MARÉ OROU GAH,2166667,p,N
15129,Construction des ouvrages complémentaires dans le marché  de tobré,Hangar de marché,BANA,2166667,p,N
4509,Construction des ouvrages de franchissement dans le marché de Bassila,Hangar de marché,BASSILA ALLAN,2166667,p,N
8987,Construction d'espace d'animation avec l'équipement de jeux d'enfants des petits de Gorouberi.,Jeu ludique,GOUROU BÉRI,2166667,p,N
4728,Construction des pavé au sein du marché d’Arrondissement,Hangar de marché,FOUNGA,2166667,p,N
13422,Construction des petites unités de fabrique d’aliments,Autre,NIGNÈRI,2166667,p,N
13402,Construction des petites unités de fabrique d’aliments,Autre,TCHAÉTA,2166667,p,N
13362,Construction des petites unités de fabrique d’aliments,Autre,TAHINKOU,2166667,p,N
13382,Construction des petites unités de fabrique d’aliments,Autre,TAPÈKOU,2166667,p,N
3426,"construction des pistes reliant Goufanrou Yakabissi , Hongon",Piste de desserte rurale,GOUFANROU,2166667,p,N
8247,Construction des places publiques,Autre,KPARISSÉROU,2166667,p,N
6384,Construction des places publiques dans le village de Nassy-Gando,Autre,NASSY-GANDO,2166667,p,N
6404,Construction des places publiques dans le village de Wondou,Autre,WONDOU,2166667,p,N
6405,Construction des salles de jeux pour les jeunes équipés de lampadaire solaires,Éclairage public solaire,WONDOU,2166667,p,N
15038,Construction des salles d’hospitalisation équipée au centre de santé de boukombé,Lits de maternité et d’hospitalisation,KOUNTCHOUGOU,2166667,p,N
5170,Construction des sites de collecte des déchets,Blocs de latrines publiques modernes,BAPARAPÉ,2166667,p,N
5429,Construction de stade de type moderne,Autre,PARTAGO,2166667,p,N
5995,Construction des toilettes,Blocs de latrines publiques modernes,BÈRÈKÈ-GOUROU,2166667,p,N
15130,Construction des toilettes,Blocs de latrines publiques modernes,BANA,2166667,p,N
12224,Construction des toilettes dans le marché,Bloc de latrines pour les marchés locaux,KOUNAGNIGOU,2166667,p,N
8699,Construction des toilettes dans le marché,Bloc de latrines pour les marchés locaux,GAH-WINRA,2166667,p,N
15040,Construction des toilettes dans le marché de boukombé,Bloc de latrines pour les marchés locaux,KOUNTCHOUGOU,2166667,p,N
11920,Construction des toilettes dans le marché de Boukombé,Bloc de latrines pour les marchés locaux,KOTOTOUGOU,2166667,p,N
12183,Construction des toilettes dans le marché de Boukombé,Bloc de latrines pour les marchés locaux,KOUSSETIEGOU,2166667,p,N
12144,Construction des toilettes dans le marché de Korontière,Bloc de latrines pour les marchés locaux,KOUYA,2166667,p,N
8359,Construction des toilettes dans le marché taki sari,Bloc de latrines pour les marchés locaux,GAH- MARO-PEULH,2166667,p,N
7973,Construction des toilettes dans le marché Taki Sari,Bloc de latrines pour les marchés locaux,KPAWOLOU DE NIKKI,2166667,p,N
11840,Construction des toilettes et urinoires dans le marché de Korontiere,Bloc de latrines pour les marchés locaux,KOUPAGOU-KORONTIÈRE,2166667,p,N
6155,Construction des toilettes publiques,Blocs de latrines publiques modernes,BOURI,2166667,p,N
8196,Construction des toilettes publiques,Blocs de latrines publiques modernes,GORI,2166667,p,N
4647,Construction des toilettes publiques,Blocs de latrines publiques modernes,ADJIMON,2166667,p,N
6176,Construction des toilettes publiques au niveau du marché,Bloc de latrines pour les marchés locaux,GAMIA-EST,2166667,p,N
6195,Construction des toilettes publiques au niveau du marché,Bloc de latrines pour les marchés locaux,GUESSOU-NORD,2166667,p,N
6214,Construction des toilettes publiques au niveau du marché,Bloc de latrines pour les marchés locaux,GANRO,2166667,p,N
8236,Construction des toilettes publiques dans le marché Takissari,Bloc de latrines pour les marchés locaux,KPARISSÉROU,2166667,p,N
8256,Construction des toilettes publiques dans le marché Takissari,Bloc de latrines pour les marchés locaux,TOTOROU,2166667,p,N
6114,Construction des toilettes publiques pour le marché,Bloc de latrines pour les marchés locaux,SÉKO-KPAROU,2166667,p,N
6076,Construction des toilettes publiques pour le marché,Bloc de latrines pour les marchés locaux,KPARO,2166667,p,N
6204,Construction des tribunes au stade de Gamia,Autre,GUESSOU-NORD,2166667,p,N
3031,Construction des urinoirs,Autre,TASSIGOUROU,2166667,p,N
11719,Construction des urinoirs et latrines à la maison des jeunes et loisirs de l'arrondissement de Dipoli,Blocs de latrines publiques modernes,NATCHÉNTÉ,2166667,p,N
4076,Construction des wc,Blocs de latrines publiques modernes,AGBANDARÈ,2166667,p,N
13485,Construction des WC,Blocs de latrines publiques modernes,BORIFIÉRI,2166667,p,N
13447,Construction des WC dans la marché de Nodi,Bloc de latrines pour les marchés locaux,N’ TCHIÉGA,2166667,p,N
4151,Construction des WC dans l’école centre,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires,TCHINGAYARÉ,2166667,p,N
5172,Construction des WC modernes,Blocs de latrines publiques modernes,BAPARAPÉ,2166667,p,N
15192,Construction des WC pour le marché,Bloc de latrines pour les marchés locaux,KPÉRÉHOUN,2166667,p,N
5152,Construction des WC publics modernes,Blocs de latrines publiques modernes,WARGOU,2166667,p,N
3647,Construction de terrain de Football,Terrain de football,TCHALADÈ,2166667,p,N
3670,Construction de terrains de football,"Kits de football (crampons, filets, ballon, maillots)",AKOUSSITÈ,2166667,p,N
13757,Construction de toilette,Blocs de latrines publiques modernes,TAKONTA,2166667,p,N
13669,Construction de toilette dans le marché de Takonta,Bloc de latrines pour les marchés locaux,KOUWA N'PONGOU,2166667,p,N
11786,Construction de toilettes et urinoires,Blocs de latrines publiques modernes,NATIÉNI,2166667,p,N
11819,Construction de toilettes et urinoires dans le marché de Korontiere,Bloc de latrines pour les marchés locaux,OKOUARO,2166667,p,N
14753,Construction de toilettes publics dans le marché de Goré,Bloc de latrines pour les marchés locaux,SINANGOUROU,2166667,p,N
2833,Construction de toilettes publiques et de poubelles dans le marché,Bloc de latrines pour les marchés locaux,CHABI COUMA,2166667,p,N
5593,Construction de trois blocs de latrines à quatre cabines de douche et quatre cabines de WC au marché de Dèrassi,Bloc de latrines pour les marchés locaux,KAKATINNIN,2166667,p,N
7408,Construction de trois blocs de latrines à quatre cabines publiques au marché de péonga,Bloc de latrines pour les marchés locaux,PÉONGA,2166667,p,N
7503,Construction de trois hangars au marché de Kidarouperou,Hangar de marché,KIDAROUKPÉROU,2166667,p,N
7086,Construction de trois hangars de huit places chacun à Béssassi,Hangar de marché,BESSASSI-GANDO,2166667,p,N
7126,Construction de trois hangars de marché de huit places pour les vendeurs,Hangar de marché,ZAMBARA,2166667,p,N
7505,Construction deux blocs latrines publiques à quatre cabines au marché de Kidarouperou,Bloc de latrines pour les marchés locaux,KIDAROUKPÉROU,2166667,p,N
10550,Construction deux hangars de six places dans le marché de Dougou,Hangar de marché,DOUGOU,2166667,p,N
10530,Construction deux hangars de six places dans le marché de Soukarou,Hangar de marché,SOUKAROU,2166667,p,N
13505,Construction de WC dans le marché,Bloc de latrines pour les marchés locaux,HOLLI DE NODI,2166667,p,N
13044,Construction de WC dans le marché de foo_tancé,Bloc de latrines pour les marchés locaux,TIKOU,2166667,p,N
5158,Construction de WC pour le marché,Bloc de latrines pour les marchés locaux,WARGOU,2166667,p,N
15124,Construction d’in module de trois salle de classes,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires,BANA,2166667,p,N
7062,Construction d’ouvrages de franchissement sur l’axe BESSESSI et LOU,Autre,BESSASSI-BÉA,2166667,p,N
11207,"Construction d’ouvrages hydrauliques à but pastoral sur le site de sédentarisation des éleveurs sis à Nassou au profit des éleveurs de Nassou, Somparérou Gah, Bouérou, Sinaourarou Gah et environs",Aménagement,BOUÉROU,2166667,p,N
11194,"Construction d’ouvrages hydrauliques à but pastoral sur le site de sédentarisation des éleveurs sis à Nassou au profit des éleveurs de Nassou, Somparérou Gah, Bouérou, Sinaourarou Gah et environs",Aménagement,SOMPARÉROU-GAH,2166667,p,N
14059,Construction du Bon de oly,Autre,BARKÈDJÈ,2166667,p,N
6245,Construction du centre de formation en entrepreneuriat pour les jeunes,Equipement,GNINSY,2166667,p,N
6068,Construction du grand pont de souedarou,Passage busé,KPARO,2166667,p,N
8331,Construction du logement du directeur de l'école Primaire,Module de trois (3) salles de classes + bureau et magasins pour les écoles primaires,KARÈL,2166667,p,N
6869,Construction du magasin de stockage des marchandises dans le marché,Magasin de stockage,BOUGNANKOU,2166667,p,N
5460,Construction du maison des jeunes,Infrastructure,GANNOURÈ-HÈRÈ,2166667,p,N
10150,Construction du marché à bétail,Hangar de marché,TASSI-TÉDJI-BANIZOUNBOU,2166667,p,N
6317,Construction du marché à bétail à Guinagourou,Hangar de marché,BÉRÉKOUDO,2166667,p,N
12256,Construction du marché de bétail,Marché de bétail,KOUTANGOU,2166667,p,N
5466,Construction du marché de Derassi,Hangar de marché,GUIRI-GANDO,2166667,p,N
5439,Construction du marché de Derassi,Hangar de marché,DÉRASSI,2166667,p,N
5455,Construction du marché de Derassi et de Mareguinta,Hangar de marché,GANNOURÈ-HÈRÈ,2166667,p,N
5487,Construction du marché de Derassi et de Mareguinta,Hangar de marché,MAREGUINTA,2166667,p,N
12967,Construction du marché de foo_tancé,Hangar de marché,FOO,2166667,p,N
13131,Construction du marché de guilmaro,Hangar de marché,KPIKIRÉ KOKA,2166667,p,N
13116,Construction du marché de guilmaro,Hangar de marché,BORO DE GUIMARO,2166667,p,N
13127,Construction du marché de guilmaro,Hangar de marché,GUILMARO-GARKOUSSON,2166667,p,N
13135,Construction du marché de guilmaro,Hangar de marché,NASSOUKOU,2166667,p,N
13140,Construction du marché de guilmaro,Hangar de marché,SONNOUGOBÉROU,2166667,p,N
9700,Construction du marché de kanderou kotchrera,Hangar de marché,GAMA,2166667,p,N
